latitude,longitude,suitability,color_r,color_g,color_b
12.867026875538347,77.54728515493711,0.06785833886577776,255,186,50
12.890791715343118,77.61106811367522,0.056643558997684015,255,188,50
13.000823124332753,77.71723791480728,0.011774470055893342,255,197,50
12.954126869077836,77.50947852836251,0.0974915493797845,255,180,50
12.981506114407631,77.75018877508478,0.07809768839451123,255,184,50
13.102393502008837,77.59116187093724,0.13550813698854855,255,172,50
12.878267278073261,77.5059583127748,0.013377335415024692,255,197,50
12.912719121635709,77.58642934114906,0.10828067891879586,255,178,50
13.048632475448454,77.54636846459482,0.0025015969639471934,255,199,50
12.915043236159685,77.6251344648045,0.06567406096171212,255,186,50
12.996453582055041,77.61493259767117,0.17933909951519172,255,164,50
13.000413162666156,77.48783031952989,0.09532833104748686,255,180,50
12.967986923532617,77.74727686309544,0.09904079329684591,255,180,50
